candidate,seed,mode,norm_t32,survival_t16,survival_t32,effective_rank_t32,cycle_period
candidate-46,101,autonomous,0.3865490678254305,0.49478128254025594,0.30062602481532613,3.999862356837512,
candidate-46,101,driven,0.3172461489679956,0.505861617467837,0.3165303831487573,3.9998481029615562,
candidate-46,202,autonomous,0.19969494884257244,0.45302384185289624,0.2150161524622784,3.99986909493785,
candidate-46,202,driven,0.19829920945733223,0.4529423106944588,0.21491908016758318,3.9998693173743463,
candidate-46,303,autonomous,0.42532925095646795,0.40877968830024863,0.18892540959805226,3.9997179341610867,
candidate-46,303,driven,0.4163143238461373,0.4072067400111911,0.1883972525982575,3.9997137105085523,
candidate-47,101,autonomous,0.35465914034611307,0.48042692861120406,0.2826483250180327,3.999881371926196,
candidate-47,101,driven,0.3342522969032269,0.4858312544018409,0.2921726457224822,3.999872624787347,
candidate-47,202,autonomous,0.19948949401371047,0.45262951455508005,0.21418822133237247,3.9998723022932205,
candidate-47,202,driven,0.19855518229833125,0.45258838595473827,0.21414131088873736,3.9998723613677867,
candidate-47,303,autonomous,0.4032028419813031,0.41172290817795354,0.18398472730707435,3.999740962523409,
candidate-47,303,driven,0.3994904306223879,0.4108515094580307,0.18360690128871293,3.999736846736957,
candidate-48,101,autonomous,0.35465914034611307,0.48042692861120406,0.2826483250180327,3.999881371926196,
candidate-48,101,driven,0.2989455099955556,0.496111715712648,0.3060022937630134,3.999862437699505,
candidate-48,202,autonomous,0.19948949401371047,0.45262951455508005,0.21418822133237247,3.9998723022932205,
candidate-48,202,driven,0.19799806316523738,0.452472724496855,0.21400189686444157,3.999872730913784,
candidate-48,303,autonomous,0.4032028419813031,0.41172290817795354,0.18398472730707435,3.999740962523409,
candidate-48,303,driven,0.39588485622836067,0.40914459762775574,0.18271707865443138,3.9997334393444635,
candidate-49,101,autonomous,0.35465914034611307,0.48042692861120406,0.2826483250180327,3.999881371926196,
candidate-49,101,driven,0.2838549135890739,0.5025829245075024,0.3067200240022388,3.9998661788284524,
candidate-49,202,autonomous,0.19948949401371047,0.45262951455508005,0.21418822133237247,3.9998723022932205,
candidate-49,202,driven,0.1991830749956279,0.452313555344144,0.21380296031061968,3.9998734277393972,
candidate-49,303,autonomous,0.4032028419813031,0.41172290817795354,0.18398472730707435,3.999740962523409,
candidate-49,303,driven,0.3971878477933412,0.40752519364184575,0.1816643302741743,3.9997365031496086,
candidate-50,101,autonomous,0.5296018271636188,0.5345390808075734,0.37702614149139174,3.9997352561607045,
candidate-50,101,driven,0.48988125522187154,0.5410289058502925,0.3906119866383135,3.9997108778083743,
candidate-50,202,autonomous,0.2023725660882733,0.46118760777883194,0.23019939832757041,3.9998167417641195,
candidate-50,202,driven,0.2016996698499548,0.461157366604704,0.23016432199857045,3.999816786924742,
candidate-50,303,autonomous,0.5707875435823391,0.407164247110769,0.21105682460404315,3.9996474662408747,
candidate-50,303,driven,0.5612664524218779,0.4066277135043099,0.21147261741972415,3.9996481072108603,
candidate-51,101,autonomous,0.5296018271636188,0.5345390808075734,0.37702614149139174,3.9997352561607045,
candidate-51,101,driven,0.41950893862232347,0.5518956949168577,0.4100122333996431,3.999676108919312,
candidate-51,202,autonomous,0.2023725660882733,0.46118760777883194,0.23019939832757041,3.9998167417641195,
candidate-51,202,driven,0.20271642936948378,0.4610733621452441,0.23005996369306442,3.9998170562673203,
candidate-51,303,autonomous,0.5707875435823391,0.407164247110769,0.21105682460404315,3.9996474662408747,
candidate-51,303,driven,0.5481497732821882,0.40550004487840197,0.2120345164603008,3.999650279029518,
candidate-52,101,autonomous,0.5296018271636188,0.5345390808075734,0.37702614149139174,3.9997352561607045,
candidate-52,101,driven,0.38166285902053615,0.5578148627112057,0.413256659676177,3.9996714629436134,
candidate-52,202,autonomous,0.2023725660882733,0.46118760777883194,0.23019939832757041,3.9998167417641195,
candidate-52,202,driven,0.2068135459522801,0.46095833294581956,0.22991044489832693,3.999817561072146,
candidate-52,303,autonomous,0.5707875435823391,0.407164247110769,0.21105682460404315,3.9996474662408747,
candidate-52,303,driven,0.5435743209373649,0.4043139356218973,0.21219739435597204,3.9996529991835184,
candidate-53,101,autonomous,0.482034956249693,0.5156297014088911,0.35217610246689773,3.999780186830706,
candidate-53,101,driven,0.4507453848192479,0.524489201862083,0.3717822196661768,3.9997505490986125,
candidate-53,202,autonomous,0.2023248724339157,0.4612388371450132,0.23018633200060035,3.999816745352887,
candidate-53,202,driven,0.20164595442374306,0.4611785738173873,0.23011640833967584,3.9998168353489976,
candidate-53,303,autonomous,0.5420409262469958,0.40824821552517115,0.19793530228242823,3.999651903504301,
candidate-53,303,driven,0.5342453579369861,0.40727282374882207,0.19816598771436952,3.999651074772506,
candidate-54,101,autonomous,0.482034956249693,0.5156297014088911,0.35217610246689773,3.999780186830706,
candidate-54,101,driven,0.39222923284067457,0.5412108415245629,0.40244462539033315,3.9997057415620922,
candidate-54,202,autonomous,0.2023248724339157,0.4612388371450132,0.23018633200060035,3.999816745352887,
candidate-54,202,driven,0.20263824155389326,0.46101170887616066,0.22990887004575594,3.9998173709597755,
candidate-54,303,autonomous,0.5420409262469958,0.40824821552517115,0.19793530228242823,3.999651903504301,
candidate-54,303,driven,0.523034267153837,0.40531249933911245,0.19842718831525405,3.999653282728461,
candidate-55,101,autonomous,0.482034956249693,0.5156297014088911,0.35217610246689773,3.999780186830706,
candidate-55,101,driven,0.36248307554227677,0.5514489509324356,0.40668299403943536,3.9996999446875017,
candidate-55,202,autonomous,0.2023248724339157,0.4612388371450132,0.23018633200060035,3.999816745352887,
candidate-55,202,driven,0.20668011318769272,0.4607843822776345,0.22961283246671393,3.9998183680266615,
candidate-55,303,autonomous,0.5420409262469958,0.40824821552517115,0.19793530228242823,3.999651903504301,
candidate-55,303,driven,0.5181760983137507,0.40337887657758986,0.19835069901832422,3.9996582684716446,
candidate-56,101,autonomous,0.4223970790647165,0.491959551779267,0.32123223791091216,3.999819743504998,
candidate-56,101,driven,0.4006056506887228,0.5015632072154848,0.345010022879455,3.9997883384602835,
candidate-56,202,autonomous,0.20223114462277575,0.46133145396147884,0.23015598381383962,3.9998167524180013,
candidate-56,202,driven,0.20154052565986114,0.46121184257099057,0.23001706685503198,3.9998169311427443,
candidate-56,303,autonomous,0.5003178387945969,0.4115413849141373,0.1859722865182137,3.999671578838883,
candidate-56,303,driven,0.49467151001088683,0.4100098399484639,0.18555921252259594,3.9996649171870593,
candidate-57,101,autonomous,0.4223970790647165,0.491959551779267,0.32123223791091216,3.999819743504998,
candidate-57,101,driven,0.3561199976052403,0.5232058202145197,0.38651279638388997,3.9997416721376355,
candidate-57,202,autonomous,0.20223114462277575,0.46133145396147884,0.23015598381383962,3.9998167524180013,
candidate-57,202,driven,0.20248535152688496,0.46088270576120166,0.2296066744748915,3.9998179903817426,
candidate-57,303,autonomous,0.5003178387945969,0.4115413849141373,0.1859722865182137,3.999671578838883,
candidate-57,303,driven,0.48563939717261007,0.4071018363044291,0.18479677675106398,3.9996630104196766,
candidate-58,101,autonomous,0.4223970790647165,0.491959551779267,0.32123223791091216,3.999819743504998,
candidate-58,101,driven,0.3363802074488584,0.5390981761763286,0.3889015953861048,3.999741709243361,
candidate-58,202,autonomous,0.20223114462277575,0.46133145396147884,0.23015598381383962,3.9998167524180013,
candidate-58,202,driven,0.2064207320228959,0.46043874740963336,0.22902630744366087,3.999819936285638,
candidate-58,303,autonomous,0.5003178387945969,0.4115413849141373,0.1859722865182137,3.999671578838883,
candidate-58,303,driven,0.4798823295161997,0.4044690574735579,0.18405229572780107,3.9996709698705546,
candidate-59,101,autonomous,0.11451283215864543,0.24086481296980872,0.07774790378093328,3.9995633473847163,
candidate-59,101,driven,0.0903099779685441,0.2416010472992657,0.07815431319493439,3.9995622387001237,
candidate-59,202,autonomous,0.03599810942046342,0.1950975406611429,0.04156499319862831,3.999802936610102,
candidate-59,202,driven,0.0361809841877239,0.1950948783191537,0.04156381644428287,3.999802944340539,
candidate-59,303,autonomous,0.11553017761132595,0.17216581020801425,0.043418818188075296,3.999645533049051,
candidate-59,303,driven,0.1114292884045559,0.17211450041766965,0.04342371356215801,3.9996455397282116,
candidate-60,101,autonomous,0.11451283215864543,0.24086481296980872,0.07774790378093328,3.9995633473847163,
candidate-60,101,driven,0.09172800241455403,0.2425067143236666,0.07837237814473381,3.9995669814774786,
candidate-60,202,autonomous,0.03599810942046342,0.1950975406611429,0.04156499319862831,3.999802936610102,
candidate-60,202,driven,0.0409005154179705,0.19508682474523914,0.04155978742914112,3.999803001738816,
candidate-60,303,autonomous,0.11553017761132595,0.17216581020801425,0.043418818188075296,3.999645533049051,
candidate-60,303,driven,0.11875431585245065,0.17199434211015052,0.04340305567043424,3.9996457724612338,
candidate-61,101,autonomous,0.11451283215864543,0.24086481296980872,0.07774790378093328,3.9995633473847163,
candidate-61,101,driven,0.14874083779764516,0.24260643495808062,0.07778687268044172,3.999581027707079,
candidate-61,202,autonomous,0.03599810942046342,0.1950975406611429,0.04156499319862831,3.999802936610102,
candidate-61,202,driven,0.049859183251979675,0.19507514080506516,0.04155352858415286,3.999803114919994,
candidate-61,303,autonomous,0.11553017761132595,0.17216581020801425,0.043418818188075296,3.999645533049051,
candidate-61,303,driven,0.14313856982610518,0.17185146630888878,0.04334199566543069,3.9996462951309613,
candidate-62,101,autonomous,0.11251791482034437,0.2386131892111764,0.0769759511462729,3.9995651215040935,
candidate-62,101,driven,0.08884044290869685,0.23997661894474454,0.07774427409899873,3.9995630144952856,
candidate-62,202,autonomous,0.03599658911900969,0.19510182189865224,0.04156475670138839,3.999802936633842,
candidate-62,202,driven,0.03617884316148812,0.19509649930118417,0.041562404393272884,3.99980295209198,
candidate-62,303,autonomous,0.11471675357198702,0.1719608936396323,0.0427934011455905,3.9996456496913857,
candidate-62,303,driven,0.11069098661299803,0.1718592147273865,0.0428005070691201,3.999645664954137,
candidate-63,101,autonomous,0.11251791482034437,0.2386131892111764,0.0769759511462729,3.9995651215040935,
candidate-63,101,driven,0.0912125012468856,0.24169013163327552,0.07814960317732429,3.999572578914191,
candidate-63,202,autonomous,0.03599658911900969,0.19510182189865224,0.04156475670138839,3.999802936633842,
candidate-63,202,driven,0.040895038449056564,0.19508040963968498,0.04155435387291378,3.999803066816472,
candidate-63,303,autonomous,0.11471675357198702,0.1719608936396323,0.0427934011455905,3.9996456496913857,
candidate-63,303,driven,0.11808040238092675,0.17162544094065332,0.0427581511818079,3.9996461298249133,
candidate-64,101,autonomous,0.11251791482034437,0.2386131892111764,0.0769759511462729,3.9995651215040935,
candidate-64,101,driven,0.14762631509608581,0.24187120060425987,0.07701152819562797,3.9996003799636792,
candidate-64,202,autonomous,0.03599658911900969,0.19510182189865224,0.04156475670138839,3.999802936633842,
candidate-64,202,driven,0.04984350707075903,0.19505709318327408,0.04154185881305472,3.999803292751952,
candidate-64,303,autonomous,0.11471675357198702,0.1719608936396323,0.0427934011455905,3.9996456496913857,
candidate-64,303,driven,0.14229369205545836,0.17135357456473016,0.042641111017492496,3.999647164002692,
candidate-65,101,autonomous,0.1090025493190709,0.2346593540409591,0.07553173884747,3.999568275872356,
candidate-65,101,driven,0.08624011156020867,0.2370227502232548,0.07691216059904873,3.9995644400722723,
candidate-65,202,autonomous,0.035993563749554605,0.19511016883302776,0.04156424373524892,3.9998029366810908,
candidate-65,202,driven,0.03617458318065649,0.19509953233628152,0.041559543982241084,3.999802967586457,
candidate-65,303,autonomous,0.11319642069284729,0.17167110103135652,0.04169721031088395,3.999645865843047,
candidate-65,303,driven,0.10930910161937275,0.17147281449808127,0.04170282724579062,3.999645903301495,
candidate-66,101,autonomous,0.1090025493190709,0.2346593540409591,0.07553173884747,3.999568275872356,
candidate-66,101,driven,0.09028223166623293,0.24010765398180564,0.07760721894005018,3.999583815314141,
candidate-66,202,autonomous,0.035993563749554605,0.19511016883302776,0.04156424373524892,3.9998029366810908,
candidate-66,202,driven,0.040884136974507296,0.19506742355468945,0.041543473055315985,3.9998031967479766,
candidate-66,303,autonomous,0.11319642069284729,0.17167110103135652,0.04169721031088395,3.999645865843047,
candidate-66,303,driven,0.11680895371138546,0.17103086885641627,0.04161571427494966,3.999646830585485,
candidate-67,101,autonomous,0.1090025493190709,0.2346593540409591,0.07553173884747,3.999568275872356,
candidate-67,101,driven,0.14546253413225965,0.2404045704386519,0.07545517783014506,3.999637309850463,
candidate-67,202,autonomous,0.035993563749554605,0.19511016883302776,0.04156424373524892,3.9998029366810908,
candidate-67,202,driven,0.04981230485159744,0.1950209960453527,0.04151857317058023,3.9998036469203844,
candidate-67,303,autonomous,0.11319642069284729,0.17167110103135652,0.04169721031088395,3.999645865843047,
candidate-67,303,driven,0.1406777091265126,0.17053683019190904,0.041400100391889474,3.9996488585056813,
candidate-68,101,autonomous,0.2538313240467901,0.30140291128935853,0.14367829758852935,3.998140805497564,
candidate-68,101,driven,0.20242749127713408,0.30531742005575147,0.1478801299131891,3.9980907292933607,
candidate-68,202,autonomous,0.03725129962679831,0.20675762530394973,0.05126225917332079,3.999629337965918,
candidate-68,202,driven,0.038874681685676656,0.20674530056192228,0.05125655579243882,3.999629375329942,
candidate-68,303,autonomous,0.23479033568163507,0.18457161095464464,0.07688506783092512,3.9989594013371215,
candidate-68,303,driven,0.22032120529999993,0.18452516222445653,0.07721286899118815,3.998953111484851,
candidate-69,101,autonomous,0.2538313240467901,0.30140291128935853,0.14367829758852935,3.998140805497564,
candidate-69,101,driven,0.15831701081777355,0.31035104690148474,0.1512216677608769,3.9980999935033554,
candidate-69,202,autonomous,0.03725129962679831,0.20675762530394973,0.05126225917332079,3.999629337965918,
candidate-69,202,driven,0.050507698290529056,0.20670865298465282,0.05123704275146812,3.9996296514888434,
candidate-69,303,autonomous,0.23479033568163507,0.18457161095464464,0.07688506783092512,3.9989594013371215,
candidate-69,303,driven,0.20927874268982824,0.18432766628352448,0.07761651680134389,3.9989480927557506,
candidate-70,101,autonomous,0.2538313240467901,0.30140291128935853,0.14367829758852935,3.998140805497564,
candidate-70,101,driven,0.22806903631782943,0.3109298707658284,0.14717116409312114,3.9982609441746284,
candidate-70,202,autonomous,0.03725129962679831,0.20675762530394973,0.05126225917332079,3.999629337965918,
candidate-70,202,driven,0.06814686402569833,0.2066560920566777,0.051206771295293725,3.9996301943866728,
candidate-70,303,autonomous,0.23479033568163507,0.18457161095464464,0.07688506783092512,3.9989594013371215,
candidate-70,303,driven,0.22449285635927604,0.18399169673638258,0.07767018982052551,3.9989533861199744,
candidate-71,101,autonomous,0.23878809373136395,0.29194592023945243,0.1377858756696726,3.9982105877285856,
candidate-71,101,driven,0.19093240825476546,0.2985104620516029,0.14496385509126283,3.9981226237549685,
candidate-71,202,autonomous,0.03724565818328728,0.20676037986792695,0.05125815199942132,3.9996293381954646,
candidate-71,202,driven,0.03886582255775272,0.20673577000540613,0.05124676100702885,3.9996294128776433,
candidate-71,303,autonomous,0.22799148620025164,0.18107666216030982,0.07106617386961464,3.998986731011145,
candidate-71,303,driven,0.21421455821089405,0.18093267225976448,0.07159174012004596,3.998975149582516,
candidate-72,101,autonomous,0.23878809373136395,0.29194592023945243,0.1377858756696726,3.9982105877285856,
candidate-72,101,driven,0.15363180352671144,0.3073909618022517,0.15064458517054302,3.9981478439038405,
candidate-72,202,autonomous,0.03724565818328728,0.20676037986792695,0.05125815199942132,3.9996293381954646,
candidate-72,202,driven,0.050481960548680135,0.2066626947854888,0.05120782511217213,3.9996299641458886,
candidate-72,303,autonomous,0.22799148620025164,0.18107666216030982,0.07106617386961464,3.998986731011145,
candidate-72,303,driven,0.20412956386922634,0.18049874953257197,0.07224395899361817,3.9989662786122757,
candidate-73,101,autonomous,0.23878809373136395,0.29194592023945243,0.1377858756696726,3.9982105877285856,
candidate-73,101,driven,0.22443595934933375,0.30830322832801865,0.14293385307404674,3.998446231964591,
candidate-73,202,autonomous,0.03724565818328728,0.20676037986792695,0.05125815199942132,3.9996293381954646,
candidate-73,202,driven,0.068073810546842,0.20655814547509513,0.051147548838962206,3.9996310439949356,
candidate-73,303,autonomous,0.22799148620025164,0.18107666216030982,0.07106617386961464,3.998986731011145,
candidate-73,303,driven,0.2196482894697984,0.1798749512898198,0.07231965764029953,3.9989772605926523,
candidate-74,101,autonomous,0.21636173235523656,0.2775406189732146,0.12842010650425256,3.998316810964788,
candidate-74,101,driven,0.17346125702664691,0.2872291222989676,0.1394000851831933,3.9981755798139065,
candidate-74,202,autonomous,0.03723450367522413,0.20676455581680067,0.05124965271964684,3.999629338647236,
candidate-74,202,driven,0.03884831233288554,0.20671549857102856,0.05122693456624781,3.9996294878303487,
candidate-74,303,autonomous,0.216620611281225,0.17666589748543293,0.06254393657676562,3.9990316835124387,
candidate-74,303,driven,0.20395427404900202,0.17627958254074874,0.06325298550418777,3.9990115520015204,
candidate-75,101,autonomous,0.21636173235523656,0.2775406189732146,0.12842010650425256,3.998316810964788,
candidate-75,101,driven,0.14665807372979983,0.3013705282571153,0.14760399569647828,3.998246143827931,
candidate-75,202,autonomous,0.03723450367522413,0.20676455581680067,0.05124965271964684,3.999629338647236,
candidate-75,202,driven,0.05043103443490565,0.20657023092169238,0.05114942305659541,3.99963058620359,
candidate-75,303,autonomous,0.216620611281225,0.17666589748543293,0.06254393657676562,3.9990316835124387,
candidate-75,303,driven,0.19541087074179442,0.1753689353681485,0.06414679410016376,3.998997412762778,
candidate-76,101,autonomous,0.21636173235523656,0.2775406189732146,0.12842010650425256,3.998316810964788,
candidate-76,101,driven,0.2174315019797315,0.3023890797501766,0.13370741751552162,3.9987307166263344,
candidate-76,202,autonomous,0.03723450367522413,0.20676455581680067,0.05124965271964684,3.999629338647236,
candidate-76,202,driven,0.06792937782686227,0.2063634003077765,0.05102992428365279,3.9996327224905746,
candidate-76,303,autonomous,0.216620611281225,0.17666589748543293,0.06254393657676562,3.9990316835124387,
candidate-76,303,driven,0.21133178857672805,0.1742927320107145,0.06422021157999587,3.9990205989652945,
candidate-77,101,autonomous,0.5218311386260495,0.37467392589613235,0.2462345142066757,3.997557862738401,
candidate-77,101,driven,0.4358464270692292,0.3883500653709182,0.2744357718538047,3.9972018674024863,
candidate-77,202,autonomous,0.03876577956831671,0.22355270302291666,0.06589508587223704,3.9993682616347628,
candidate-77,202,driven,0.04266383885308437,0.2235160581955697,0.06587733209842556,3.9993683914174807,
candidate-77,303,autonomous,0.45604943711257334,0.2054419948362555,0.12773294553874098,3.998087328708165,
candidate-77,303,driven,0.4267453386189159,0.2058561199134431,0.13070902911891083,3.9980299760494025,
candidate-78,101,autonomous,0.5218311386260495,0.37467392589613235,0.2462345142066757,3.997557862738401,
candidate-78,101,driven,0.2911381202052853,0.4079146401377299,0.31103912573661274,3.996967620221624,
candidate-78,202,autonomous,0.03876577956831671,0.22355270302291666,0.06589508587223704,3.9993682616347628,
candidate-78,202,driven,0.06305421260087091,0.22340738148708583,0.06581575684365429,3.9993693468467457,
candidate-78,303,autonomous,0.45604943711257334,0.2054419948362555,0.12773294553874098,3.998087328708165,
candidate-78,303,driven,0.3806894801972921,0.2064100171568508,0.13579944722848777,3.9979228316530855,
candidate-79,101,autonomous,0.5218311386260495,0.37467392589613235,0.2462345142066757,3.997557862738401,
candidate-79,101,driven,0.30868183009298406,0.4114373154676795,0.30151125856629285,3.997606153062432,
candidate-79,202,autonomous,0.03876577956831671,0.22355270302291666,0.06589508587223704,3.9993682616347628,
candidate-79,202,driven,0.09024185768935342,0.22325198247121078,0.06571975458313895,3.9993712164058497,
candidate-79,303,autonomous,0.45604943711257334,0.2054419948362555,0.12773294553874098,3.998087328708165,
candidate-79,303,driven,0.36001176642637867,0.20656132844063813,0.1393413191259585,3.9978404466661974,
candidate-80,101,autonomous,0.451896925032688,0.34914061669755414,0.2131264609192751,3.9977770708468197,
candidate-80,101,driven,0.3801505374543903,0.36886433119111944,0.2511982965443056,3.9972809121345336,
candidate-80,202,autonomous,0.038750747334514626,0.22353541252200745,0.06588005112600853,3.9993682635531917,
candidate-80,202,driven,0.04263771591418198,0.22346236877773487,0.06584463830681977,3.9993685226719324,
candidate-80,303,autonomous,0.4186179308726649,0.19158250995642623,0.10129583720212876,3.9983103463271554,
candidate-80,303,driven,0.3932304183338908,0.19180575375951633,0.10497185413150478,3.9982350203946297,
candidate-81,101,autonomous,0.451896925032688,0.34914061669755414,0.2131264609192751,3.9977770708468197,
candidate-81,101,driven,0.2608075377724667,0.3996883767487889,0.3032033748787427,3.9970041640949234,
candidate-81,202,autonomous,0.038750747334514626,0.22353541252200745,0.06588005112600853,3.9993682635531917,
candidate-81,202,driven,0.06297238320948681,0.22324626256805813,0.06572204218872102,3.999370425088792,
candidate-81,303,autonomous,0.4186179308726649,0.19158250995642623,0.10129583720212876,3.9983103463271554,
candidate-81,303,driven,0.3531162419228777,0.19204867420494431,0.11166290129562464,3.9980752677835136,
candidate-82,101,autonomous,0.451896925032688,0.34914061669755414,0.2131264609192751,3.9977770708468197,
candidate-82,101,driven,0.29969484027280596,0.40438024274879525,0.28035949816969136,3.998054712094727,
candidate-82,202,autonomous,0.038750747334514626,0.22353541252200745,0.06588005112600853,3.9993682635531917,
candidate-82,202,driven,0.09001130473128176,0.22293860552986397,0.06553171364359041,3.9993741192080807,
candidate-82,303,autonomous,0.4186179308726649,0.19158250995642623,0.10129583720212876,3.9983103463271554,
candidate-82,303,driven,0.3364716234055177,0.19195493506979566,0.11659484513595836,3.997940829399756,
candidate-83,101,autonomous,0.3710592459456511,0.3172804982493149,0.17856224875720017,3.9980092128090057,
candidate-83,101,driven,0.3129410775706281,0.3411593254318369,0.22369712952652296,3.9973805424011486,
candidate-83,202,autonomous,0.038721303852068026,0.22349614732536455,0.06584869186340402,3.9993682672980886,
candidate-83,202,driven,0.04258659987049225,0.22335106242586267,0.06577824870753152,3.999368783791121,
candidate-83,303,autonomous,0.368086275167088,0.17884088416699317,0.0738024006527139,3.99854647855004,
candidate-83,303,driven,0.34730629982378464,0.17840494807525542,0.07732917109026789,3.998466012178369,
candidate-84,101,autonomous,0.3710592459456511,0.3172804982493149,0.17856224875720017,3.9980092128090057,
candidate-84,101,driven,0.22516537913627943,0.38263613819556636,0.2834993066371543,3.997203272005896,
candidate-84,202,autonomous,0.038721303852068026,0.22349614732536455,0.06584869186340402,3.9993682672980886,
candidate-84,202,driven,0.06281200128218734,0.22292381593183533,0.06553525045945773,3.999372555513428,
candidate-84,303,autonomous,0.368086275167088,0.17884088416699317,0.0738024006527139,3.99854647855004,
candidate-84,303,driven,0.31447383093254166,0.17760121469488482,0.0844436904505628,3.9982547076001933,
candidate-85,101,autonomous,0.3710592459456511,0.3172804982493149,0.17856224875720017,3.9980092128090057,
candidate-85,101,driven,0.28409836421227586,0.3856640279724033,0.23643364555893487,3.9985087122894676,
candidate-85,202,autonomous,0.038721303852068026,0.22349614732536455,0.06584869186340402,3.9993682672980886,
candidate-85,202,driven,0.0895608377665732,0.22232076801001463,0.0651610933356483,3.999379770192071,
candidate-85,303,autonomous,0.368086275167088,0.17884088416699317,0.0738024006527139,3.99854647855004,
candidate-85,303,driven,0.3031079790257603,0.17683102928545805,0.09013895785641297,3.9980562332238656,
